cod_est,FECHA,T_Med,Lluvia_acum
AL008,2021-06-05T00:00:00,14.97,6.1
AL008,2021-06-06T00:00:00,17.5216666666667,0
AL008,2021-06-07T00:00:00,19.3054166666667,0.1
AL008,2021-06-08T00:00:00,20.2141666666667,0
AL008,2021-06-09T00:00:00,22.0795833333333,0
AL008,2021-06-10T00:00:00,21.0575,0
AL008,2021-06-11T00:00:00,19.7820833333333,0
AL008,2021-06-12T00:00:00,18.8258333333333,2.2
AL008,2021-06-13T00:00:00,19.685,0
AL008,2021-06-14T00:00:00,21.3145833333333,0
AL008,2021-06-15T00:00:00,20.96,0
AL008,2021-06-16T00:00:00,20.0333333333333,0
AL008,2021-06-17T00:00:00,17.7545454545455,12.8
AL008,2021-06-18T00:00:00,17.3954166666667,0
AL008,2021-06-19T00:00:00,17.8470833333333,0
AL008,2021-06-20T00:00:00,17.54375,0
AL008,2021-06-21T00:00:00,18.7225,0
AL008,2021-06-22T00:00:00,17.7954166666667,0
AL008,2021-06-23T00:00:00,17.9333333333333,0
AL008,2021-06-24T00:00:00,18.4625,0
AL008,2021-06-25T00:00:00,18.7104166666667,0
AL008,2021-06-26T00:00:00,20.17875,0
AL008,2021-06-27T00:00:00,22.83375,0
AL008,2021-06-28T00:00:00,23.1483333333333,0
AL008,2021-06-29T00:00:00,21.64375,0
AL008,2021-06-30T00:00:00,21.6752380952381,0
AL008,2021-07-01T00:00:00,21.9333333333333,0.1
AL008,2021-07-02T00:00:00,25.4625,0
AL008,2021-07-03T00:00:00,26.4,0
AL008,2021-07-04T00:00:00,25.4129166666667,0
AL008,2021-07-05T00:00:00,26.9670833333333,0
AL008,2021-07-06T00:00:00,25.8483333333333,0
AL008,2021-07-07T00:00:00,21.205,0
AL008,2021-07-08T00:00:00,19.78375,0
AL008,2021-07-09T00:00:00,21.5473684210526,0
AL008,2021-07-10T00:00:00,24.0416666666667,0
AL008,2021-07-11T00:00:00,28.3983333333333,0
AL008,2021-07-12T00:00:00,27.70625,0
AL008,2021-07-13T00:00:00,19.88875,0
AL008,2021-07-14T00:00:00,19.0295833333333,0
AL008,2021-07-15T00:00:00,18.9583333333333,0
AL008,2021-07-16T00:00:00,21.2958333333333,0
AL008,2021-07-17T00:00:00,23.7216666666667,0
AL008,2021-07-18T00:00:00,25.8383333333333,0
AL008,2021-07-19T00:00:00,25.2445833333333,0
AL008,2021-07-20T00:00:00,23.6483333333333,0
AL008,2021-07-21T00:00:00,23.38625,0
AL008,2021-07-22T00:00:00,24.3995833333333,0
AL008,2021-07-23T00:00:00,26.8495833333333,0
AL008,2021-07-24T00:00:00,28.5454166666667,0
AL008,2021-07-25T00:00:00,25.0229166666667,0
AL008,2021-07-26T00:00:00,19.9808333333333,1.9
AL008,2021-07-27T00:00:00,21.00875,0.1
AL008,2021-07-28T00:00:00,22.2533333333333,0
AL008,2021-07-29T00:00:00,22.9104166666667,0
AL008,2021-07-30T00:00:00,27.7904166666667,0
AL008,2021-07-31T00:00:00,23.5116666666667,0
AL008,2021-08-01T00:00:00,20.2616666666667,0
AL008,2021-08-02T00:00:00,18.6558333333333,0
AL008,2021-08-03T00:00:00,20.4416666666667,0
AL008,2021-08-04T00:00:00,23.7379166666667,0
AL008,2021-08-05T00:00:00,25.2695833333333,0
AL008,2021-08-06T00:00:00,27.82375,0
AL008,2021-08-07T00:00:00,25.6141666666667,0
AL008,2021-08-08T00:00:00,22.8858333333333,0
AL008,2021-08-09T00:00:00,22.0183333333333,0
AL008,2021-08-10T00:00:00,22.1770833333333,0
AL008,2021-08-11T00:00:00,27.29375,0
AL008,2021-08-12T00:00:00,26.5870833333333,0
AL008,2021-08-13T00:00:00,28.5670833333333,0
AL008,2021-08-14T00:00:00,29.7358333333333,0
AL008,2021-08-15T00:00:00,29.8454166666667,0
AL008,2021-08-16T00:00:00,28.725,0
AL008,2021-08-17T00:00:00,22.295,0
AL008,2021-08-18T00:00:00,21.8025,0
AL008,2021-08-19T00:00:00,21.8042857142857,0.1
AL008,2021-08-20T00:00:00,22.4245833333333,0
AL008,2021-08-21T00:00:00,23.3466666666667,0
AL008,2021-08-22T00:00:00,24.4279166666667,0
AL008,2021-08-23T00:00:00,23.5058333333333,0
AL008,2021-08-24T00:00:00,19.4058333333333,0
AL008,2021-08-25T00:00:00,21.01875,0
AL008,2021-08-26T00:00:00,20.8554166666667,0.1
AL008,2021-08-27T00:00:00,24.645,0
AL008,2021-08-28T00:00:00,24.4758333333333,0
AL008,2021-08-29T00:00:00,21.8233333333333,0
AL008,2021-08-30T00:00:00,21.75625,0
AL008,2021-08-31T00:00:00,20.2820833333333,0
AL008,2021-09-01T00:00:00,19.4608333333333,0
AL008,2021-09-02T00:00:00,18.8975,4
AL008,2021-09-03T00:00:00,22.508125,0.2
AL008,2021-09-04T00:00:00,19.7845833333333,0.1
AL008,2021-09-05T00:00:00,20.3041666666667,0
AL008,2021-09-06T00:00:00,21.45875,0
AL008,2021-09-07T00:00:00,22.34875,1.2
AL008,2021-09-08T00:00:00,21.87,0
AL008,2021-09-09T00:00:00,20.0075,0
AL008,2021-09-10T00:00:00,20.68625,0
AL008,2021-09-11T00:00:00,20.2575,0
AL008,2021-09-12T00:00:00,20.22375,0
AL008,2021-09-13T00:00:00,18.2025,3.7
AL008,2021-09-14T00:00:00,18.4908333333333,1.1
AL008,2021-09-15T00:00:00,19.2233333333333,0
AL008,2021-09-16T00:00:00,18.3675,0.1
AL008,2021-09-17T00:00:00,18.4026086956522,0.1
AL008,2021-09-18T00:00:00,20.3316666666667,0
AL008,2021-09-19T00:00:00,18.3279166666667,0
AL008,2021-09-20T00:00:00,18.0686363636364,0.2
AL008,2021-09-21T00:00:00,16.0846666666667,5.4
AL008,2021-09-22T00:00:00,15.8386666666667,0.1
AL008,2021-09-23T00:00:00,16.754,0
AL008,2021-09-24T00:00:00,18.4541666666667,1.4
AL008,2021-09-25T00:00:00,19.2820833333333,1.8
AL008,2021-09-26T00:00:00,17.33125,0
AL008,2021-09-27T00:00:00,17.6739130434783,0
AL008,2021-09-28T00:00:00,17.1641666666667,0
AL008,2021-09-29T00:00:00,18.7733333333333,0
AL008,2021-09-30T00:00:00,19.9326666666667,0.1
AL008,2021-10-01T00:00:00,19.4238095238095,0
AL008,2021-10-02T00:00:00,17.735,0
AL008,2021-10-03T00:00:00,16.8283333333333,2.7
AL008,2021-10-04T00:00:00,12.6691666666667,0
AL008,2021-10-05T00:00:00,15.241875,0
AL008,2021-10-06T00:00:00,16.7179166666667,0
AL008,2021-10-07T00:00:00,16.7666666666667,0
AL008,2021-10-08T00:00:00,15.53875,0.1
AL008,2021-10-09T00:00:00,16.593,0
AL008,2021-10-10T00:00:00,15.5155555555556,0
AL008,2021-10-11T00:00:00,16.4973333333333,0.2
AL008,2021-10-12T00:00:00,14.8420833333333,0
AL008,2021-10-13T00:00:00,17.0711764705882,0.1
AL008,2021-10-14T00:00:00,12.3616666666667,0.1
AL008,2021-10-15T00:00:00,14.1526666666667,0.1
AL008,2021-10-16T00:00:00,17.1333333333333,0
AL008,2021-10-17T00:00:00,16.8004166666667,0
AL008,2021-10-18T00:00:00,14.9508333333333,0.1
AL008,2021-10-19T00:00:00,15.5631578947368,0
AL008,2021-10-20T00:00:00,13.8606666666667,0
AL008,2021-10-21T00:00:00,17.3491666666667,0
AL008,2021-10-22T00:00:00,13.4709523809524,12.4
AL008,2021-10-23T00:00:00,13.97,0.2
AL008,2021-10-24T00:00:00,14.7513333333333,0.1
AL008,2021-10-25T00:00:00,15.66,0.2
AL008,2021-10-26T00:00:00,12.6421428571429,0.2
AL008,2021-10-27T00:00:00,12.6578571428571,2.9
AL008,2021-10-28T00:00:00,14.8991666666667,0.2
AL008,2021-10-29T00:00:00,14.604,0.1
AL008,2021-10-30T00:00:00,16.19625,0
AL008,2021-10-31T00:00:00,16.97375,0.4
AL008,2021-11-01T00:00:00,15.5745833333333,2.1
AL008,2021-11-02T00:00:00,13.5766666666667,0
AL008,2021-11-03T00:00:00,9.371,0
AL008,2021-11-04T00:00:00,6.48520833333333,0
AL008,2021-11-05T00:00:00,6.34933333333333,0
AL008,2021-11-06T00:00:00,6.40791666666667,0
AL008,2021-11-07T00:00:00,6.92683333333334,0
AL008,2021-11-08T00:00:00,8.07520833333333,0
AL008,2021-11-09T00:00:00,8.37079166666667,0
AL008,2021-11-10T00:00:00,8.11329166666667,0.2
AL008,2021-11-11T00:00:00,9.158375,0
AL008,2021-11-12T00:00:00,8.56591666666667,0
AL008,2021-11-13T00:00:00,9.55433333333334,0.1
AL008,2021-11-14T00:00:00,9.71675,0.2
AL008,2021-11-15T00:00:00,8.29545833333333,0
AL008,2021-11-16T00:00:00,6.25145833333333,0
AL008,2021-11-17T00:00:00,5.748625,0.1
AL008,2021-11-18T00:00:00,6.97316666666667,5.7
AL008,2021-11-19T00:00:00,7.40354166666667,0.7
AL008,2021-11-20T00:00:00,8.292375,13.4
AL008,2021-11-21T00:00:00,7.28375,0
AL008,2021-11-25T00:00:00,5.26769230769231,0.1
AL008,2021-11-26T00:00:00,3.565125,0.1
AL008,2021-11-27T00:00:00,2.9655,1.2
AL008,2021-11-28T00:00:00,1.773375,0.1
AL008,2021-11-29T00:00:00,4.540875,0
AL008,2021-11-30T00:00:00,5.25670833333333,0
AL008,2021-12-01T00:00:00,4.95325,0.3
AL008,2021-12-02T00:00:00,4.30004166666667,3.8
AL008,2021-12-03T00:00:00,3.6625,0
AL008,2021-12-04T00:00:00,5.4425,0
AL008,2021-12-05T00:00:00,5.43204166666667,0
AL008,2021-12-06T00:00:00,5.59445833333333,0
AL008,2021-12-07T00:00:00,8.60016666666667,0
AL008,2021-12-08T00:00:00,6.79941666666666,0.7
AL008,2021-12-09T00:00:00,5.07191666666667,0
AL008,2021-12-10T00:00:00,6.68391666666667,0
AL008,2021-12-11T00:00:00,10.1465416666667,0
AL008,2021-12-12T00:00:00,7.53670833333333,0
AL008,2021-12-13T00:00:00,4.565125,0.2
AL008,2021-12-14T00:00:00,4.78670833333333,0.2
AL008,2021-12-15T00:00:00,2.70083333333333,0.1
AL008,2021-12-16T00:00:00,5.52883333333333,0
AL008,2021-12-17T00:00:00,5.35379166666667,0
AL008,2021-12-18T00:00:00,5.51754166666667,0.1
AL008,2021-12-19T00:00:00,5.81379166666667,0.6
AL008,2021-12-20T00:00:00,7.52516666666667,0.1
AL008,2021-12-21T00:00:00,10.0904583333333,0
AL008,2021-12-22T00:00:00,8.24245833333333,0
AL008,2021-12-23T00:00:00,6.54766666666667,0.2
AL008,2021-12-24T00:00:00,8.89825,1.5
AL008,2021-12-25T00:00:00,8.276375,0.4
AL008,2021-12-26T00:00:00,9.24583333333334,0.1
AL008,2021-12-27T00:00:00,11.1495833333333,0
AL008,2021-12-28T00:00:00,10.2925,0
AL008,2021-12-29T00:00:00,11.7677916666667,0
AL008,2021-12-30T00:00:00,11.7849166666667,0
AL008,2021-12-31T00:00:00,12.6472083333333,0
AL008,2022-01-01T00:00:00,10.5159583333333,0
AL008,2022-01-02T00:00:00,10.989125,0
AL008,2022-01-03T00:00:00,11.181375,0
AL008,2022-01-04T00:00:00,10.0472083333333,0.3
AL008,2022-01-05T00:00:00,3.826875,0.1
AL008,2022-01-06T00:00:00,3.88754166666667,0.8
AL008,2022-01-07T00:00:00,4.34329166666667,0
AL008,2022-01-08T00:00:00,4.44120833333333,0
AL008,2022-01-09T00:00:00,7.04425,0
AL008,2022-01-10T00:00:00,8.50479166666667,0
AL008,2022-01-11T00:00:00,5.84875,0
AL008,2022-01-12T00:00:00,3.18145833333333,0.2
AL008,2022-01-13T00:00:00,2.22825,0
AL008,2022-01-14T00:00:00,3.03904166666667,0.5
AL008,2022-01-15T00:00:00,2.18816666666667,0.1
AL008,2022-01-16T00:00:00,1.501625,0.1
AL008,2022-01-17T00:00:00,1.32091666666667,0.1
AL008,2022-01-18T00:00:00,1.03382608695652,0.2
AL008,2022-01-19T00:00:00,0.776458333333333,0
AL008,2022-01-20T00:00:00,1.00966666666667,0.2
AL008,2022-01-21T00:00:00,1.23629166666667,0.2
AL008,2022-01-22T00:00:00,3.67470833333333,1
AL008,2022-01-23T00:00:00,3.51995833333333,0.3
AL008,2022-01-24T00:00:00,2.78016666666667,0.1
AL008,2022-01-25T00:00:00,4.02129166666667,0.7
AL008,2022-01-26T00:00:00,3.92195833333333,0
AL008,2022-01-27T00:00:00,4.35470833333333,0
AL008,2022-01-28T00:00:00,3.45916666666667,0.3
AL008,2022-01-29T00:00:00,3.04383333333333,0
AL008,2022-01-30T00:00:00,5.097625,0
AL008,2022-01-31T00:00:00,8.74116666666667,0
AL008,2022-02-01T00:00:00,6.93983333333333,0
AL008,2022-02-02T00:00:00,9.22208333333333,0
AL008,2022-02-03T00:00:00,10.1327083333333,0
AL008,2022-02-04T00:00:00,10.914375,0
AL008,2022-02-05T00:00:00,8.86208333333333,0
AL008,2022-02-06T00:00:00,6.09558333333333,0.1
AL008,2022-02-07T00:00:00,5.80575,0.2
AL008,2022-02-08T00:00:00,4.188625,0.1
AL008,2022-02-09T00:00:00,4.14191666666667,0.1
AL008,2022-02-10T00:00:00,6.026375,0
AL008,2022-02-11T00:00:00,6.39404166666667,0
AL008,2022-02-12T00:00:00,4.78483333333333,0.1
AL008,2022-02-13T00:00:00,6.36458333333333,0.1
AL008,2022-02-14T00:00:00,7.413375,0.1
AL008,2022-02-15T00:00:00,6.45645833333333,0
AL008,2022-02-16T00:00:00,8.611125,0
AL008,2022-02-17T00:00:00,10.6120833333333,0
AL008,2022-02-18T00:00:00,10.722375,0
AL008,2022-02-19T00:00:00,9.070875,0.5
AL008,2022-02-20T00:00:00,5.97458333333334,0.2
AL008,2022-02-21T00:00:00,8.20691666666667,0.2
AL008,2022-02-22T00:00:00,8.46404166666666,0
AL008,2022-02-23T00:00:00,6.936875,0
AL008,2022-02-24T00:00:00,9.41608333333333,0.1
AL008,2022-02-25T00:00:00,7.18920833333333,0.6
AL008,2022-02-26T00:00:00,4.80275,1
AL008,2022-02-27T00:00:00,4.71208333333333,0
AL008,2022-02-28T00:00:00,5.58425,0.3
AL008,2022-03-01T00:00:00,8.11475,0.1
AL008,2022-03-02T00:00:00,8.656875,0
AL008,2022-03-03T00:00:00,9.695125,2.6
AL008,2022-03-04T00:00:00,4.60879166666667,1.1
AL008,2022-03-05T00:00:00,5.28691666666667,8.6
AL008,2022-03-06T00:00:00,4.03083333333333,0.7
AL008,2022-03-07T00:00:00,4.60679166666667,0.8
AL008,2022-03-08T00:00:00,5.44291666666667,0.1
AL008,2022-03-09T00:00:00,5.83445833333333,0.1
AL008,2022-03-10T00:00:00,6.624625,0
AL008,2022-03-11T00:00:00,7.78379166666667,1.2
AL008,2022-03-12T00:00:00,7.69420833333333,0
AL008,2022-03-13T00:00:00,8.972,0
AL008,2022-03-14T00:00:00,8.081375,2.4
AL008,2022-03-15T00:00:00,11.62875,0
AL008,2022-03-16T00:00:00,7.84875,29.5
AL008,2022-03-17T00:00:00,7.16004166666667,6.1
AL008,2022-03-18T00:00:00,6.887,0.4
AL008,2022-03-19T00:00:00,6.72858333333333,0.3
AL008,2022-03-20T00:00:00,6.763625,1.3
AL008,2022-03-21T00:00:00,7.50529166666667,17.9
AL008,2022-03-22T00:00:00,7.30304166666667,12.3
AL008,2022-03-23T00:00:00,6.61916666666667,10.6
AL008,2022-03-24T00:00:00,7.29095833333333,6
AL008,2022-03-25T00:00:00,6.07954166666666,36.3
AL008,2022-03-26T00:00:00,6.75991666666667,0.7
AL008,2022-03-27T00:00:00,6.44866666666667,0
AL008,2022-03-28T00:00:00,6.99016666666667,0
AL008,2022-03-29T00:00:00,10.0108333333333,0
AL008,2022-03-30T00:00:00,8.61679166666667,5.4
AL008,2022-03-31T00:00:00,6.87079166666667,2.7
AL008,2022-04-01T00:00:00,6.34833333333333,0.2
AL008,2022-04-02T00:00:00,5.111625,0
AL008,2022-04-03T00:00:00,3.20491666666667,0
AL008,2022-04-04T00:00:00,1.41679166666667,3.2
AL008,2022-04-05T00:00:00,0.722375,33.4
AL008,2022-04-06T00:00:00,3.86066666666667,1.4
AL008,2022-04-07T00:00:00,9.06191666666667,0
AL008,2022-04-08T00:00:00,11.4118333333333,0
AL008,2022-04-09T00:00:00,12.6783333333333,0
AL008,2022-04-10T00:00:00,11.8095,0
AL008,2022-04-11T00:00:00,11.7894166666667,0
AL008,2022-04-12T00:00:00,9.96945833333334,6.6
AL008,2022-04-13T00:00:00,8.91929166666667,2
AL008,2022-04-14T00:00:00,11.005,0
AL008,2022-04-15T00:00:00,12.3925,0
AL008,2022-04-16T00:00:00,14.8479166666667,0
AL008,2022-04-17T00:00:00,16.0675,0
AL008,2022-04-18T00:00:00,14.351,1.2
AL008,2022-04-19T00:00:00,13.1591666666667,5
AL008,2022-04-20T00:00:00,5.787125,1
AL008,2022-04-21T00:00:00,8.80479166666666,0
AL008,2022-04-22T00:00:00,9.00183333333334,0
AL008,2022-04-23T00:00:00,6.68741666666667,6.2
AL008,2022-04-24T00:00:00,10.6439583333333,0
AL008,2022-04-25T00:00:00,11.2330416666667,0
AL008,2022-04-26T00:00:00,11.4410833333333,0
AL008,2022-04-27T00:00:00,9.52645833333334,12.6
AL008,2022-04-28T00:00:00,7.46345833333333,8.6
AL008,2022-04-29T00:00:00,10.8312916666667,0
AL008,2022-04-30T00:00:00,12.5114583333333,0
AL008,2022-05-01T00:00:00,15.8708333333333,0
AL008,2022-05-02T00:00:00,13.2283333333333,4.4
AL008,2022-05-03T00:00:00,8.93583333333333,10.4
AL008,2022-05-04T00:00:00,8.67958333333333,9
AL008,2022-05-05T00:00:00,11.3898333333333,0.4
AL008,2022-05-06T00:00:00,14.2213333333333,0
AL008,2022-05-07T00:00:00,13.3665,0
AL008,2022-05-08T00:00:00,14.4401666666667,0
AL008,2022-05-09T00:00:00,14.298125,0
AL008,2022-05-10T00:00:00,14.070875,0
AL008,2022-05-11T00:00:00,14.4421666666667,0
AL008,2022-05-12T00:00:00,14.4303333333333,0
AL008,2022-05-13T00:00:00,17.6216666666667,0
AL008,2022-05-14T00:00:00,17.3845833333333,0
AL008,2022-05-15T00:00:00,18.97375,0
AL008,2022-05-16T00:00:00,18.885,0
AL008,2022-05-17T00:00:00,20.3754166666667,0
AL008,2022-05-18T00:00:00,19.92625,0
AL008,2022-05-19T00:00:00,19.2225,0
AL008,2022-05-20T00:00:00,19.9941666666667,0
AL008,2022-05-21T00:00:00,20.72375,0
AL008,2022-05-22T00:00:00,22.18625,0
AL008,2022-05-23T00:00:00,19.8075,0
AL008,2022-05-24T00:00:00,18.8858333333333,0
AL008,2022-05-25T00:00:00,14.4466666666667,0
AL008,2022-05-26T00:00:00,13.2349166666667,0
AL008,2022-05-27T00:00:00,17.0762916666667,0
AL008,2022-05-28T00:00:00,19.6454166666667,0
AL008,2022-05-29T00:00:00,21.2633333333333,0
AL008,2022-05-30T00:00:00,18.5720833333333,0
AL008,2022-05-31T00:00:00,20.18125,0
AL008,2022-06-01T00:00:00,20.7816666666667,0
AL008,2022-06-02T00:00:00,20.72,0
AL008,2022-06-03T00:00:00,20.0770833333333,0
AL008,2022-06-04T00:00:00,20.47,0
AL008,2022-06-05T00:00:00,19.2904166666667,0
AL008,2022-06-06T00:00:00,21.24875,0
AL008,2022-06-07T00:00:00,22.9704166666667,0
AL008,2022-06-08T00:00:00,23.8979166666667,0
AL008,2022-06-09T00:00:00,22.59875,0
AL008,2022-06-10T00:00:00,20.8775,0
AL008,2022-06-11T00:00:00,20.2695833333333,0
AL008,2022-06-12T00:00:00,21.7375,0
AL008,2022-06-13T00:00:00,24.11375,0
AL008,2022-06-14T00:00:00,26.1633333333333,0
AL008,2022-06-15T00:00:00,25.3695833333333,0
AL008,2022-06-16T00:00:00,26.9241666666667,0
AL008,2022-06-17T00:00:00,24.56375,0
AL008,2022-06-18T00:00:00,24.1483333333333,0
AL008,2022-06-19T00:00:00,23.9779166666667,0
AL008,2022-06-20T00:00:00,25.3308333333333,0
AL008,2022-06-21T00:00:00,21.2604166666667,5.4
AL008,2022-06-22T00:00:00,18.6654166666667,0
AL008,2022-06-23T00:00:00,19.6904166666667,0
AL008,2022-06-24T00:00:00,19.7170833333333,0
AL008,2022-06-25T00:00:00,15.708,0
AL008,2022-06-26T00:00:00,23.6415789473684,0
AL008,2022-06-27T00:00:00,20.71375,0
AL008,2022-06-28T00:00:00,19.3758333333333,0
AL008,2022-06-29T00:00:00,21.04625,0
AL008,2022-06-30T00:00:00,14.824,0
AL008,2022-07-01T00:00:00,20.24875,0
AL008,2022-07-02T00:00:00,20.89,0
AL008,2022-07-03T00:00:00,23.8783333333333,0
AL008,2022-07-04T00:00:00,25.74125,0
AL008,2022-07-05T00:00:00,24.5320833333333,0
AL008,2022-07-06T00:00:00,22.3558333333333,0
AL008,2022-07-07T00:00:00,21.8429166666667,0
AL008,2022-07-08T00:00:00,21.5258333333333,0
AL008,2022-07-09T00:00:00,22.04375,0
AL008,2022-07-10T00:00:00,22.6845833333333,0
AL008,2022-07-11T00:00:00,22.7583333333333,0
AL008,2022-07-12T00:00:00,22.7725,0
AL008,2022-07-13T00:00:00,23.9904166666667,0
AL008,2022-07-14T00:00:00,24.3770833333333,0
AL008,2022-07-15T00:00:00,23.72375,0
AL008,2022-07-16T00:00:00,23.32625,0
AL008,2022-07-17T00:00:00,23.0970833333333,0
AL008,2022-07-18T00:00:00,23.4879166666667,0
AL008,2022-07-19T00:00:00,24.18375,0
AL008,2022-07-20T00:00:00,24.4754166666667,0
AL008,2022-07-21T00:00:00,22.7604166666667,0
AL008,2022-07-22T00:00:00,24.6620833333333,0
AL008,2022-07-23T00:00:00,25.8204166666667,0
AL008,2022-07-24T00:00:00,27.93125,0
AL008,2022-07-25T00:00:00,29.32375,0
AL008,2022-07-26T00:00:00,27.0104166666667,0
AL008,2022-07-27T00:00:00,23.7683333333333,0
AL008,2022-07-28T00:00:00,24.3883333333333,0
AL008,2022-07-29T00:00:00,24.8779166666667,0
AL008,2022-07-30T00:00:00,23.3095833333333,0
AL008,2022-07-31T00:00:00,23.71625,0
AL008,2022-08-01T00:00:00,23.8679166666667,0
AL008,2022-08-02T00:00:00,24.2045833333333,0
AL008,2022-08-03T00:00:00,24.0195833333333,0
AL008,2022-08-04T00:00:00,23.0983333333333,0
AL008,2022-08-05T00:00:00,23.0125,0
AL008,2022-08-06T00:00:00,22.52125,0
AL008,2022-08-07T00:00:00,22.4529166666667,0
AL008,2022-08-08T00:00:00,22.5916666666667,0
AL008,2022-08-09T00:00:00,22.9908333333333,0
AL008,2022-08-10T00:00:00,23.7841666666667,0
AL008,2022-08-11T00:00:00,23.0933333333333,0
AL008,2022-08-12T00:00:00,24.6970833333333,0
AL008,2022-08-13T00:00:00,24.4466666666667,6
AL008,2022-08-14T00:00:00,24.4966666666667,0
AL008,2022-08-15T00:00:00,23.6475,0
AL008,2022-08-16T00:00:00,23.1625,0
AL008,2022-08-17T00:00:00,22.1875,0
AL008,2022-08-18T00:00:00,20.8120833333333,0
AL008,2022-08-19T00:00:00,19.8016666666667,0
AL008,2022-08-20T00:00:00,21.2704166666667,0
AL008,2022-08-21T00:00:00,25.8554166666667,0
AL008,2022-08-22T00:00:00,25.835,0
AL008,2022-08-23T00:00:00,22.0020833333333,0
AL008,2022-08-24T00:00:00,22.0920833333333,0
AL008,2022-08-25T00:00:00,22.39875,0
AL008,2022-08-26T00:00:00,21.1420833333333,0
AL008,2022-08-27T00:00:00,20.5041666666667,0
AL008,2022-08-28T00:00:00,21.8725,0
AL008,2022-08-29T00:00:00,21.5783333333333,1
AL008,2022-08-30T00:00:00,23.98375,0.2
AL008,2022-08-31T00:00:00,22.2875,3.6
AL008,2022-09-01T00:00:00,23.1741666666667,0
AL008,2022-09-02T00:00:00,23.69625,0
AL008,2022-09-03T00:00:00,22.9670833333333,0
AL008,2022-09-04T00:00:00,22.1045833333333,0
AL008,2022-09-05T00:00:00,22.6479166666667,0
AL008,2022-09-06T00:00:00,22.48875,0
AL008,2022-09-07T00:00:00,22.7383333333333,0
AL008,2022-09-08T00:00:00,22.44375,0
AL008,2022-09-09T00:00:00,22.8583333333333,0
AL008,2022-09-10T00:00:00,21.6466666666667,0
AL008,2022-09-11T00:00:00,22.4329166666667,0
AL008,2022-09-12T00:00:00,22.9291666666667,0
AL008,2022-09-13T00:00:00,20.07375,1
AL008,2022-09-14T00:00:00,19.6754166666667,0
AL008,2022-09-15T00:00:00,18.9445833333333,0
AL008,2022-09-16T00:00:00,19.82625,0
AL008,2022-09-17T00:00:00,18.6691666666667,0
AL008,2022-09-18T00:00:00,18.38875,0
AL008,2022-09-19T00:00:00,17.81375,0
AL008,2022-09-20T00:00:00,18.2825,0
AL008,2022-09-21T00:00:00,17.0325,9
AL008,2022-09-22T00:00:00,16.98875,8
AL008,2022-09-23T00:00:00,18.0920833333333,0.2
AL008,2022-09-24T00:00:00,20.0775,0
AL008,2022-09-25T00:00:00,16.505,0
AL008,2022-09-26T00:00:00,16.0945833333333,0
AL008,2022-09-27T00:00:00,15.91625,0
AL008,2022-09-28T00:00:00,16.9579166666667,0
AL008,2022-09-29T00:00:00,14.815,0
AL008,2022-09-30T00:00:00,12.9816666666667,0.2
AL008,2022-10-01T00:00:00,12.5259166666667,0
AL008,2022-10-02T00:00:00,15.074375,0
AL008,2022-10-03T00:00:00,20.4391666666667,0
AL008,2022-10-04T00:00:00,19.0458333333333,0
AL008,2022-10-05T00:00:00,15.1608333333333,0
AL008,2022-10-06T00:00:00,14.16125,0.6
AL008,2022-10-07T00:00:00,14.3045833333333,0.2
AL008,2022-10-08T00:00:00,15.7433333333333,0
AL008,2022-10-09T00:00:00,15.2625,0
AL008,2022-10-10T00:00:00,14.7541666666667,1.6
AL008,2022-10-11T00:00:00,12.8070833333333,23.6
AL008,2022-10-12T00:00:00,13.39375,0.2
AL008,2022-10-13T00:00:00,14.4575,0.2
AL008,2022-10-14T00:00:00,15.3895833333333,0
AL008,2022-10-15T00:00:00,16.2733333333333,1.2
AL008,2022-10-16T00:00:00,16.2795833333333,0
AL008,2022-10-17T00:00:00,18.035,0
AL008,2022-10-18T00:00:00,18.6833333333333,0
AL008,2022-10-19T00:00:00,20.425,0
AL008,2022-10-20T00:00:00,18.3895833333333,0
AL008,2022-10-21T00:00:00,18.1075,0
AL008,2022-10-22T00:00:00,18.5241666666667,0
AL008,2022-10-23T00:00:00,18.6925,0
AL008,2022-10-24T00:00:00,17.48,0
AL008,2022-10-25T00:00:00,17.8675,0
AL008,2022-10-26T00:00:00,18.2458333333333,0
AL008,2022-10-27T00:00:00,16.7433333333333,0
AL008,2022-10-28T00:00:00,15.3279166666667,0
AL008,2022-10-29T00:00:00,13.6305,0
AL008,2022-10-30T00:00:00,14.38625,0
AL008,2022-10-31T00:00:00,16.0645833333333,0
AL008,2022-11-01T00:00:00,16.495,0
AL008,2022-11-02T00:00:00,13.3104166666667,0.2
AL008,2022-11-03T00:00:00,12.2425,0.2
AL008,2022-11-04T00:00:00,13.2895833333333,0
AL008,2022-11-05T00:00:00,12.0420833333333,0
AL008,2022-11-06T00:00:00,13.4505416666667,0
AL008,2022-11-07T00:00:00,11.631125,0
AL008,2022-11-08T00:00:00,14.115,0
AL008,2022-11-09T00:00:00,12.655,1.8
AL008,2022-11-10T00:00:00,11.0732083333333,0.2
AL008,2022-11-11T00:00:00,10.430125,1.2
AL008,2022-11-12T00:00:00,12.96125,0
AL008,2022-11-13T00:00:00,10.5384166666667,0.2
AL008,2022-11-14T00:00:00,12.3841666666667,0
AL008,2022-11-15T00:00:00,11.9016666666667,0
AL008,2022-11-16T00:00:00,11.8475,2
AL008,2022-11-17T00:00:00,13.0266666666667,0
